,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE_SOLD,YEARSOLD,Commercial,House,Others
3682,4.0,1869,3,2,5,1.0,0,3.0,2.0,4.0,11190500,16,2011,0.0,0.0,1.0
3683,1.0,1291,2,2,4,1.0,0,1.0,0.0,1.0,6951120,28,2007,0.0,1.0,0.0
3684,0.0,950,1,1,3,3.0,1,1.0,2.0,0.0,5628000,45,2009,0.0,0.0,1.0
3685,0.0,680,1,1,2,3.0,1,0.0,1.0,4.0,8208000,32,2010,1.0,0.0,0.0
3686,5.0,1579,1,1,4,1.0,1,1.0,2.0,3.0,12812990,30,2012,0.0,0.0,1.0
3687,2.0,1047,1,1,3,2.0,1,2.0,0.0,4.0,9051140,38,2006,0.0,0.0,1.0
3688,5.0,1660,1,1,4,3.0,1,0.0,0.0,4.0,18681200,29,2009,1.0,0.0,0.0
3689,2.0,835,1,1,3,0.0,1,3.0,2.0,4.0,9220450,22,2012,0.0,0.0,1.0
3690,5.0,1883,2,1,5,4.0,0,2.0,0.0,5.0,13316650,15,2010,0.0,1.0,0.0
3691,1.0,1109,1,1,3,1.0,1,0.0,1.0,5.0,10039740,35,2011,0.0,1.0,0.0
3692,1.0,995,1,1,3,2.0,1,3.0,0.0,2.0,8055010,34,2011,0.0,0.0,1.0
3693,3.0,1747,2,1,4,4.0,1,2.0,1.0,5.0,12038110,32,2012,0.0,0.0,1.0
3694,5.0,1529,1,1,4,2.0,1,3.0,2.0,3.0,11985700,36,2007,0.0,1.0,0.0
3695,0.0,1034,1,1,3,1.0,1,1.0,1.0,5.0,8345500,37,2009,0.0,0.0,1.0
3696,4.0,1302,1,1,3,0.0,0,2.0,1.0,4.0,11286720,26,2010,1.0,0.0,0.0
3697,0.0,654,1,1,2,2.0,1,1.0,1.0,1.0,6754500,6,2010,1.0,0.0,0.0
3698,2.0,1020,1,1,3,4.0,1,3.0,2.0,3.0,13245700,26,2008,1.0,0.0,0.0
3699,0.0,506,1,1,2,2.0,0,2.0,0.0,5.0,6519250,27,2010,1.0,0.0,0.0
3700,6.0,1955,2,1,5,0.0,1,3.0,2.0,4.0,13986310,42,2014,0.0,1.0,0.0
3701,0.0,1653,2,2,4,0.0,0,1.0,1.0,4.0,12268750,25,2009,1.0,0.0,0.0
3702,3.0,1820,3,2,5,0.0,1,2.0,1.0,5.0,11050340,32,2009,0.0,1.0,0.0
3703,3.0,1508,2,1,4,1.0,1,1.0,0.0,1.0,12035430,9,2005,1.0,0.0,0.0
3704,0.0,1292,1,1,3,2.0,0,3.0,1.0,1.0,8974750,17,2010,1.0,0.0,0.0
3705,5.0,1922,2,1,5,3.0,0,0.0,2.0,4.0,21208080,23,2009,1.0,0.0,0.0
3706,0.0,584,1,1,2,4.0,0,2.0,0.0,1.0,3928250,12,2011,0.0,0.0,1.0
3707,5.0,1839,2,1,5,4.0,1,2.0,2.0,3.0,13903480,15,2013,0.0,1.0,0.0
3708,3.0,1879,3,2,5,3.0,0,3.0,0.0,5.0,9900740,32,2005,0.0,1.0,0.0
3709,0.0,1199,1,1,3,1.0,0,2.0,0.0,5.0,7329125,31,2011,0.0,0.0,1.0
3710,2.0,1181,1,1,3,3.0,1,2.0,2.0,5.0,11060050,11,2009,0.0,1.0,0.0
3711,2.0,1068,1,1,3,3.0,0,1.0,0.0,5.0,9087160,13,2015,0.0,0.0,1.0
3712,3.0,1686,2,1,4,2.0,1,1.0,2.0,5.0,12026070,26,2010,0.0,0.0,1.0
3713,4.0,2242,4,2,6,4.0,1,3.0,2.0,3.0,13547460,11,2009,0.0,0.0,1.0
3714,2.0,1259,2,1,4,2.0,0,0.0,2.0,4.0,9574950,17,2009,0.0,1.0,0.0
3715,6.0,1843,2,1,5,4.0,1,0.0,0.0,3.0,13613320,29,2008,0.0,0.0,1.0
3716,6.0,1924,2,1,5,1.0,1,2.0,1.0,3.0,14480950,19,2008,0.0,0.0,1.0
3717,2.0,1144,1,1,3,3.0,0,0.0,2.0,3.0,12649650,30,2010,1.0,0.0,0.0
3718,0.0,542,1,1,2,3.0,1,2.0,1.0,4.0,7689500,26,2010,1.0,0.0,0.0
3719,5.0,1515,1,1,4,3.0,0,3.0,0.0,5.0,10864880,39,2011,0.0,1.0,0.0
3720,1.0,630,1,1,2,0.0,0,0.0,2.0,4.0,9683840,16,2011,1.0,0.0,0.0
3721,3.0,1671,2,1,4,3.0,0,3.0,2.0,5.0,10676510,18,2004,0.0,1.0,0.0
3722,0.0,1047,1,1,3,1.0,0,1.0,2.0,2.0,6066000,18,2010,0.0,1.0,0.0
3723,5.0,1595,1,1,4,1.0,1,1.0,0.0,3.0,17471500,30,2013,1.0,0.0,0.0
3724,1.0,1299,2,2,4,3.0,0,0.0,0.0,1.0,8087365,11,2008,0.0,0.0,1.0
3725,5.0,1626,1,1,4,1.0,1,0.0,2.0,3.0,12837890,38,2008,0.0,0.0,1.0
3726,0.0,801,1,1,2,2.0,0,3.0,2.0,1.0,5038250,17,2010,0.0,1.0,0.0
3727,2.0,1089,1,1,3,0.0,1,2.0,1.0,3.0,13099400,4,2009,1.0,0.0,0.0
3728,5.0,1955,2,1,5,1.0,0,0.0,0.0,3.0,11575870,11,2012,0.0,1.0,0.0
3729,4.0,1708,2,1,4,2.0,0,2.0,1.0,3.0,13502140,18,2010,1.0,0.0,0.0
3730,6.0,1697,1,1,4,3.0,1,1.0,1.0,4.0,14121610,10,2006,0.0,0.0,1.0
3731,6.0,1975,2,1,5,2.0,0,1.0,1.0,3.0,12643190,12,2007,0.0,1.0,0.0
3732,3.0,1966,3,2,5,1.0,1,3.0,1.0,5.0,11333130,49,2008,0.0,1.0,0.0
3733,5.0,1791,1,1,4,4.0,0,3.0,1.0,4.0,14020280,15,2009,0.0,0.0,1.0
3734,3.0,1890,3,2,5,1.0,1,2.0,1.0,2.0,15850840,7,2006,1.0,0.0,0.0
3735,0.0,967,1,1,3,2.0,0,0.0,1.0,0.0,3891250,29,2010,0.0,1.0,0.0
3736,5.0,1711,1,1,4,1.0,0,2.0,2.0,5.0,14106990,13,2014,0.0,0.0,1.0
3737,4.0,1583,2,1,4,4.0,0,1.0,2.0,5.0,10848760,25,2011,0.0,0.0,1.0
3738,1.0,1274,2,2,4,2.0,1,1.0,1.0,4.0,10736530,22,2011,0.0,1.0,0.0
3739,0.0,1356,2,2,4,1.0,0,3.0,2.0,2.0,6683750,44,2011,0.0,1.0,0.0
3740,2.0,1144,1,1,3,4.0,1,1.0,0.0,4.0,8969400,36,2011,0.0,1.0,0.0
3741,2.0,1129,1,1,3,1.0,0,0.0,0.0,5.0,9117330,16,2011,0.0,0.0,1.0
3742,1.0,695,1,1,2,2.0,1,0.0,0.0,2.0,9132865,11,2007,1.0,0.0,0.0
3743,2.0,867,1,1,3,2.0,1,3.0,0.0,4.0,8325850,15,2010,0.0,1.0,0.0
3744,4.0,1501,2,1,4,2.0,0,3.0,2.0,4.0,9155320,26,2008,0.0,1.0,0.0
3745,3.0,1896,3,2,5,0.0,1,0.0,0.0,5.0,11606300,15,2011,0.0,0.0,1.0
3746,0.0,1449,2,2,4,1.0,0,2.0,0.0,1.0,5464000,18,2011,0.0,1.0,0.0
3747,5.0,1700,1,1,4,2.0,0,1.0,0.0,3.0,11926600,5,2007,0.0,0.0,1.0
3748,3.0,1829,3,2,5,0.0,0,3.0,0.0,3.0,8669050,15,2004,0.0,1.0,0.0
3749,2.0,1178,1,1,3,2.0,1,2.0,1.0,4.0,10285360,34,2014,0.0,0.0,1.0
3750,4.0,1460,2,1,4,1.0,0,3.0,1.0,5.0,9213320,16,2009,0.0,1.0,0.0
3751,5.0,1807,2,1,5,0.0,1,1.0,1.0,5.0,13308490,36,2010,0.0,1.0,0.0
3752,1.0,1103,1,1,3,0.0,1,0.0,2.0,2.0,13089560,24,2012,1.0,0.0,0.0
3753,2.0,992,1,1,3,3.0,0,2.0,2.0,4.0,8611350,22,2009,0.0,1.0,0.0
3754,1.0,1268,2,2,4,3.0,0,3.0,1.0,4.0,9952510,14,2010,0.0,1.0,0.0
3755,5.0,1890,2,1,5,2.0,0,1.0,0.0,3.0,11505040,17,2012,0.0,1.0,0.0
3756,0.0,670,1,1,2,1.0,0,2.0,2.0,2.0,5136000,16,2011,0.0,1.0,0.0
3757,0.0,1236,1,1,3,0.0,1,1.0,2.0,2.0,7416000,16,2012,0.0,1.0,0.0
3758,0.0,1256,1,1,3,2.0,0,2.0,1.0,2.0,6081000,28,2010,0.0,1.0,0.0
3759,2.0,1071,1,1,3,1.0,1,0.0,2.0,5.0,14402200,17,2008,1.0,0.0,0.0
3760,2.0,1217,2,1,4,2.0,1,0.0,2.0,5.0,11863790,10,2014,0.0,0.0,1.0
3761,0.0,1488,2,2,4,2.0,1,0.0,2.0,0.0,6997500,14,2009,0.0,1.0,0.0
3762,4.0,2162,3,2,5,0.0,1,1.0,1.0,4.0,17248780,30,2010,1.0,0.0,0.0
3763,3.0,1623,2,1,4,4.0,1,0.0,2.0,0.0,13518220,21,2008,1.0,0.0,0.0
3764,5.0,1585,1,1,4,2.0,0,0.0,1.0,5.0,17934280,44,2013,1.0,0.0,0.0
3765,4.0,2237,4,2,6,3.0,0,3.0,2.0,5.0,12183080,24,2011,0.0,1.0,0.0
3766,0.0,1662,2,2,4,4.0,0,1.0,0.0,5.0,8532500,26,2012,0.0,1.0,0.0
3767,1.0,819,1,1,3,1.0,0,1.0,0.0,5.0,10569040,35,2010,1.0,0.0,0.0
3768,4.0,2348,4,2,6,1.0,0,3.0,2.0,3.0,12021160,30,2011,0.0,0.0,1.0
3769,1.0,604,1,1,2,1.0,1,1.0,2.0,5.0,9000305,27,2008,0.0,0.0,1.0
3770,6.0,1849,2,1,5,4.0,0,3.0,1.0,3.0,12412950,30,2007,0.0,1.0,0.0
3771,0.0,1617,2,2,4,4.0,1,0.0,2.0,4.0,10281375,46,2011,0.0,0.0,1.0
3772,4.0,1733,2,1,4,2.0,0,1.0,2.0,4.0,14773100,15,2008,1.0,0.0,0.0
3773,2.0,802,1,1,3,2.0,1,0.0,0.0,3.0,7178990,35,2012,0.0,0.0,1.0
3774,1.0,1081,1,1,3,2.0,0,0.0,1.0,1.0,10970740,36,2009,1.0,0.0,0.0
3775,1.0,1243,2,2,4,0.0,1,2.0,0.0,2.0,8270125,35,2011,0.0,1.0,0.0
3776,0.0,1430,2,2,4,3.0,0,1.0,1.0,4.0,7514750,37,2009,0.0,1.0,0.0
3777,4.0,1707,2,1,4,0.0,0,3.0,1.0,4.0,9737060,25,2011,0.0,0.0,1.0
3778,4.0,1317,1,1,3,1.0,0,1.0,2.0,3.0,11665400,10,2010,1.0,0.0,0.0
3779,0.0,1128,1,1,3,3.0,1,0.0,1.0,0.0,5441000,49,2011,0.0,0.0,1.0
3780,4.0,2458,4,2,6,0.0,0,3.0,2.0,3.0,11375820,21,2011,0.0,1.0,0.0
3781,2.0,1091,1,1,3,0.0,0,3.0,0.0,3.0,7697920,23,2009,0.0,0.0,1.0
3782,3.0,1795,2,1,4,3.0,1,3.0,2.0,4.0,11809800,40,2011,0.0,0.0,1.0
3783,4.0,2481,4,2,6,4.0,1,1.0,2.0,5.0,14276060,13,2008,0.0,1.0,0.0
3784,2.0,1095,1,1,3,4.0,1,2.0,2.0,3.0,13888700,18,2012,1.0,0.0,0.0
3785,6.0,1759,1,1,4,1.0,0,3.0,1.0,4.0,11863220,36,2012,0.0,1.0,0.0
3786,5.0,1774,1,1,4,0.0,1,3.0,2.0,5.0,13785170,41,2008,0.0,1.0,0.0
3787,4.0,2314,4,2,6,4.0,1,2.0,1.0,5.0,14159480,20,2010,0.0,0.0,1.0
3788,5.0,1695,1,1,4,2.0,1,2.0,0.0,4.0,11994050,35,2013,0.0,1.0,0.0
3789,2.0,1099,1,1,3,0.0,0,0.0,2.0,5.0,13266650,31,2009,1.0,0.0,0.0
3790,6.0,1547,1,1,4,4.0,1,2.0,2.0,5.0,13597890,37,2010,0.0,1.0,0.0
3791,1.0,927,1,1,3,1.0,0,3.0,1.0,1.0,10431690,6,2012,1.0,0.0,0.0
3792,5.0,1966,2,1,5,0.0,0,0.0,0.0,4.0,11752460,33,2009,0.0,1.0,0.0
3793,4.0,1541,2,1,4,4.0,0,1.0,2.0,4.0,13945940,17,2010,1.0,0.0,0.0
3794,3.0,1978,3,2,5,0.0,1,1.0,0.0,4.0,10699280,49,2004,0.0,0.0,1.0
3795,0.0,1208,1,1,3,1.0,1,0.0,2.0,3.0,10895000,24,2010,1.0,0.0,0.0
3796,0.0,659,1,1,2,4.0,0,0.0,2.0,3.0,5882500,20,2009,0.0,1.0,0.0
3797,6.0,1834,2,1,5,4.0,0,3.0,1.0,5.0,13990830,9,2007,0.0,1.0,0.0
3798,2.0,792,1,1,2,3.0,1,2.0,1.0,3.0,8344040,8,2010,0.0,0.0,1.0
3799,2.0,1262,2,1,4,4.0,0,2.0,1.0,5.0,10773390,27,2014,0.0,0.0,1.0
3800,2.0,767,1,1,2,2.0,1,2.0,2.0,3.0,8320290,34,2012,0.0,0.0,1.0
3801,0.0,1225,1,1,3,1.0,0,1.0,0.0,0.0,4243125,36,2010,0.0,0.0,1.0
3802,2.0,732,1,1,2,2.0,1,0.0,2.0,3.0,7978600,4,2011,0.0,1.0,0.0
3803,0.0,1647,2,2,4,2.0,1,2.0,2.0,5.0,11117625,22,2011,0.0,0.0,1.0
3804,4.0,1344,2,1,4,3.0,1,3.0,1.0,3.0,8991380,9,2010,0.0,1.0,0.0
3805,1.0,807,1,1,3,1.0,1,0.0,1.0,1.0,7081160,24,2011,0.0,0.0,1.0
3806,0.0,631,1,1,2,3.0,1,3.0,2.0,3.0,8269500,22,2011,1.0,0.0,0.0
3807,6.0,1775,1,1,4,3.0,1,0.0,1.0,3.0,12397590,22,2008,0.0,1.0,0.0
3808,1.0,753,1,1,2,4.0,1,3.0,0.0,0.0,5716935,29,2009,0.0,1.0,0.0
3809,4.0,1952,3,2,5,0.0,1,1.0,2.0,4.0,11148980,19,2012,0.0,1.0,0.0
3810,2.0,1021,1,1,3,2.0,1,3.0,2.0,3.0,9320800,16,2009,0.0,1.0,0.0
3811,2.0,1126,1,1,3,2.0,1,0.0,2.0,3.0,9282050,23,2007,0.0,1.0,0.0
3812,4.0,2397,4,2,6,0.0,1,2.0,2.0,4.0,12753880,14,2010,0.0,1.0,0.0
3813,2.0,1059,1,1,3,2.0,1,0.0,2.0,5.0,14246650,27,2007,1.0,0.0,0.0
3814,4.0,1625,2,1,4,2.0,1,3.0,2.0,3.0,9902600,30,2010,0.0,1.0,0.0
3815,0.0,1080,1,1,3,1.0,1,3.0,2.0,2.0,10254500,6,2011,1.0,0.0,0.0
3816,4.0,2254,4,2,6,0.0,1,3.0,1.0,3.0,12428040,8,2012,0.0,0.0,1.0
3817,3.0,1696,2,1,4,0.0,0,0.0,2.0,2.0,13594630,9,2004,1.0,0.0,0.0
3818,3.0,1943,3,2,5,4.0,0,0.0,2.0,3.0,10774250,40,2008,0.0,0.0,1.0
3819,4.0,1499,2,1,4,0.0,0,1.0,1.0,5.0,13324620,11,2010,1.0,0.0,0.0
3820,3.0,1782,2,1,4,4.0,1,1.0,2.0,0.0,14471520,26,2006,1.0,0.0,0.0
3821,5.0,1505,1,1,4,0.0,0,3.0,0.0,5.0,17242780,19,2010,1.0,0.0,0.0
3822,4.0,2050,3,2,5,1.0,1,1.0,2.0,3.0,16814260,13,2010,1.0,0.0,0.0
3823,5.0,1665,1,1,4,4.0,1,2.0,2.0,3.0,12639580,43,2013,0.0,1.0,0.0
3824,0.0,1391,2,2,4,0.0,1,2.0,1.0,1.0,6642000,26,2009,0.0,1.0,0.0
3825,5.0,1797,1,1,4,0.0,1,2.0,2.0,4.0,13049510,43,2013,0.0,1.0,0.0
3826,6.0,1514,1,1,4,2.0,0,3.0,0.0,4.0,16835310,28,2014,1.0,0.0,0.0
3827,1.0,786,1,1,2,1.0,1,3.0,2.0,5.0,10371250,10,2008,0.0,0.0,1.0
3828,3.0,1991,3,2,5,1.0,1,0.0,0.0,0.0,13805110,37,2011,1.0,0.0,0.0
3829,3.0,1814,3,2,5,2.0,0,3.0,2.0,0.0,13975040,7,2012,1.0,0.0,0.0
3830,0.0,504,1,1,2,1.0,0,1.0,2.0,0.0,3454000,28,2010,0.0,0.0,1.0
3831,1.0,1215,2,2,4,2.0,1,2.0,2.0,5.0,16693265,11,2011,1.0,0.0,0.0
3832,6.0,1934,2,1,5,2.0,0,2.0,2.0,5.0,14154820,26,2011,0.0,1.0,0.0
3833,4.0,1691,2,1,4,3.0,1,1.0,1.0,4.0,14691200,29,2011,1.0,0.0,0.0
3834,2.0,1294,2,1,4,1.0,1,1.0,1.0,5.0,15704500,14,2013,1.0,0.0,0.0
3835,4.0,2268,4,2,6,0.0,0,1.0,2.0,3.0,11645200,13,2009,0.0,0.0,1.0
3836,0.0,615,1,1,2,1.0,0,3.0,1.0,4.0,7284250,19,2012,1.0,0.0,0.0
3837,0.0,1640,2,2,4,2.0,1,3.0,2.0,3.0,10169750,17,2010,0.0,0.0,1.0
3838,2.0,832,1,1,3,3.0,0,0.0,2.0,5.0,9252340,10,2012,0.0,0.0,1.0
3839,5.0,1919,2,1,5,1.0,0,0.0,0.0,5.0,12308240,37,2007,0.0,1.0,0.0
3840,3.0,1788,2,1,4,1.0,0,0.0,2.0,2.0,9689440,17,2006,0.0,0.0,1.0
3841,6.0,1674,1,1,4,3.0,1,0.0,2.0,3.0,13280420,40,2007,0.0,0.0,1.0
3842,2.0,723,1,1,2,3.0,0,1.0,1.0,5.0,7603010,38,2007,0.0,0.0,1.0
3843,1.0,990,1,1,3,4.0,0,1.0,2.0,0.0,10631860,23,2007,1.0,0.0,0.0
3844,4.0,2219,3,2,5,2.0,0,1.0,2.0,4.0,17449820,21,2008,1.0,0.0,0.0
3845,1.0,1167,1,1,3,2.0,0,3.0,1.0,2.0,7904525,35,2008,0.0,1.0,0.0
3846,6.0,1566,1,1,4,2.0,0,1.0,0.0,4.0,17187060,28,2011,1.0,0.0,0.0
3847,2.0,1053,1,1,3,1.0,1,1.0,0.0,5.0,10137210,4,2014,0.0,0.0,1.0
3848,3.0,1781,2,1,4,2.0,0,3.0,2.0,1.0,13206150,55,2004,1.0,0.0,0.0
3849,4.0,2470,4,2,6,4.0,0,2.0,2.0,3.0,12792980,29,2008,0.0,0.0,1.0
3850,3.0,1612,2,1,4,3.0,0,0.0,2.0,1.0,8690980,14,2011,0.0,0.0,1.0
3851,4.0,1418,2,1,4,1.0,1,2.0,1.0,3.0,8878740,17,2010,0.0,1.0,0.0
3852,2.0,1032,1,1,3,2.0,1,3.0,2.0,4.0,9629850,31,2010,0.0,1.0,0.0
3853,0.0,1430,2,2,4,1.0,1,3.0,1.0,5.0,12919750,33,2011,1.0,0.0,0.0
3854,2.0,812,1,1,3,0.0,1,0.0,2.0,5.0,12347950,9,2011,1.0,0.0,0.0
3855,0.0,571,1,1,2,4.0,1,3.0,1.0,0.0,4627500,16,2011,0.0,1.0,0.0
3856,3.0,1709,2,1,4,1.0,1,3.0,1.0,1.0,13822920,26,2008,1.0,0.0,0.0
3857,2.0,1128,1,1,3,1.0,0,3.0,0.0,4.0,12072650,36,2012,1.0,0.0,0.0
3858,4.0,1731,2,1,4,4.0,0,3.0,2.0,4.0,11270960,7,2010,0.0,0.0,1.0
3859,3.0,1620,2,1,4,0.0,1,3.0,0.0,3.0,13957610,13,2010,1.0,0.0,0.0
3860,3.0,1581,2,1,4,1.0,1,3.0,0.0,2.0,13356200,10,2010,1.0,0.0,0.0
3861,5.0,1672,1,1,4,2.0,1,2.0,1.0,5.0,14477850,17,2014,0.0,0.0,1.0
3862,2.0,1266,2,1,4,0.0,1,0.0,1.0,3.0,9077550,29,2014,0.0,1.0,0.0
3863,2.0,1298,2,1,4,3.0,1,1.0,2.0,5.0,11998010,25,2014,0.0,0.0,1.0
3864,6.0,1952,2,1,5,1.0,1,0.0,1.0,5.0,13942350,45,2007,0.0,1.0,0.0
3865,4.0,2386,4,2,6,0.0,1,1.0,1.0,4.0,12941380,23,2011,0.0,0.0,1.0
3866,2.0,1058,1,1,3,1.0,1,2.0,1.0,3.0,8598500,22,2007,0.0,1.0,0.0
3867,1.0,987,1,1,3,4.0,1,0.0,1.0,3.0,9200725,15,2009,0.0,1.0,0.0
3868,0.0,1256,1,1,3,3.0,0,1.0,0.0,3.0,9393000,12,2011,1.0,0.0,0.0
3869,4.0,1824,3,2,5,2.0,0,2.0,1.0,4.0,15122540,7,2011,1.0,0.0,0.0
3870,3.0,1752,2,1,4,1.0,0,3.0,0.0,2.0,8535580,24,2011,0.0,0.0,1.0
3871,1.0,796,1,1,2,4.0,1,0.0,0.0,1.0,9737150,10,2009,1.0,0.0,0.0
3872,2.0,1031,1,1,3,4.0,0,0.0,1.0,5.0,9241670,40,2012,0.0,0.0,1.0
3873,2.0,1114,1,1,3,1.0,1,1.0,1.0,4.0,9688300,6,2012,0.0,1.0,0.0
3874,5.0,1567,1,1,4,4.0,0,1.0,0.0,4.0,11630020,43,2008,0.0,0.0,1.0
3875,1.0,1282,2,2,4,2.0,1,0.0,2.0,0.0,9301605,27,2007,0.0,0.0,1.0
3876,2.0,957,1,1,3,1.0,1,2.0,0.0,3.0,8292190,22,2013,0.0,0.0,1.0
3877,6.0,1510,1,1,4,0.0,0,3.0,1.0,3.0,16300260,32,2013,1.0,0.0,0.0
3878,0.0,1005,1,1,3,0.0,1,2.0,1.0,3.0,7525375,8,2009,0.0,0.0,1.0
3879,3.0,1824,3,2,5,3.0,0,3.0,0.0,0.0,6911070,30,2004,0.0,1.0,0.0
3880,2.0,837,1,1,3,3.0,1,2.0,0.0,3.0,10563700,18,2006,1.0,0.0,0.0
3881,1.0,1103,1,1,3,1.0,0,1.0,1.0,2.0,7693965,11,2010,0.0,1.0,0.0
3882,0.0,1386,2,2,4,1.0,0,1.0,1.0,4.0,8418500,5,2010,0.0,0.0,1.0
3883,3.0,1588,2,1,4,1.0,1,3.0,0.0,0.0,11516250,45,2006,1.0,0.0,0.0
3884,2.0,792,1,1,2,1.0,0,2.0,1.0,5.0,10567050,35,2014,1.0,0.0,0.0
3885,2.0,1241,2,1,4,0.0,1,1.0,0.0,4.0,8939050,35,2008,0.0,1.0,0.0
3886,4.0,1571,2,1,4,4.0,1,1.0,1.0,5.0,11648840,11,2009,0.0,0.0,1.0
3887,2.0,770,1,1,2,0.0,0,1.0,0.0,4.0,8883750,33,2010,1.0,0.0,0.0
3888,5.0,1707,1,1,4,2.0,0,2.0,0.0,3.0,17363590,42,2012,1.0,0.0,0.0
3889,6.0,1840,2,1,5,3.0,1,2.0,2.0,5.0,14477820,41,2013,0.0,1.0,0.0
3890,0.0,972,1,1,3,3.0,0,0.0,2.0,3.0,6399750,42,2009,0.0,0.0,1.0
3891,1.0,1000,1,1,3,2.0,0,0.0,0.0,4.0,8348770,18,2010,0.0,0.0,1.0
3892,6.0,1888,2,1,5,1.0,1,1.0,2.0,4.0,13764960,39,2007,0.0,1.0,0.0
3893,0.0,557,1,1,2,0.0,1,3.0,0.0,0.0,3210125,37,2010,0.0,0.0,1.0
3894,2.0,1180,1,1,3,0.0,0,1.0,2.0,3.0,8889850,28,2007,0.0,0.0,1.0
3895,2.0,1219,2,1,4,0.0,1,0.0,0.0,4.0,9951030,4,2008,0.0,0.0,1.0
3896,0.0,943,1,1,3,3.0,1,3.0,1.0,2.0,8776500,26,2009,1.0,0.0,0.0
3897,2.0,1133,1,1,3,1.0,1,1.0,2.0,3.0,9468000,16,2011,0.0,1.0,0.0
3898,1.0,1153,1,1,3,4.0,1,1.0,2.0,0.0,8350260,24,2012,0.0,1.0,0.0
3899,3.0,1618,2,1,4,4.0,1,3.0,2.0,5.0,16354300,30,2005,1.0,0.0,0.0
3900,0.0,1246,1,1,3,1.0,1,1.0,0.0,0.0,7957500,38,2012,1.0,0.0,0.0
3901,4.0,2389,4,2,6,1.0,0,1.0,1.0,5.0,18402940,27,2009,1.0,0.0,0.0
3902,4.0,2227,4,2,6,3.0,0,1.0,1.0,5.0,11820720,6,2008,0.0,1.0,0.0
3903,5.0,1853,2,1,5,2.0,1,1.0,2.0,4.0,13761350,30,2013,0.0,1.0,0.0
3904,2.0,926,1,1,3,0.0,0,0.0,2.0,5.0,11939850,28,2013,1.0,0.0,0.0
3905,6.0,1517,1,1,4,4.0,0,1.0,0.0,4.0,11712660,25,2011,0.0,0.0,1.0
3906,4.0,1721,2,1,4,4.0,0,3.0,1.0,3.0,9225240,22,2009,0.0,1.0,0.0
3907,0.0,1231,1,1,3,3.0,0,3.0,2.0,0.0,5711000,18,2011,0.0,1.0,0.0
3908,0.0,1090,1,1,3,4.0,1,3.0,0.0,0.0,4876500,50,2010,0.0,1.0,0.0
3909,3.0,1590,2,1,4,2.0,1,2.0,0.0,3.0,13925230,9,2007,1.0,0.0,0.0
3910,0.0,1353,2,2,4,2.0,1,0.0,1.0,2.0,7507375,34,2011,0.0,0.0,1.0
3911,5.0,1610,1,1,4,2.0,1,0.0,2.0,4.0,13545830,29,2007,0.0,0.0,1.0
3912,6.0,1883,2,1,5,3.0,1,2.0,1.0,4.0,14866620,29,2010,0.0,0.0,1.0
3913,2.0,1029,1,1,3,3.0,1,0.0,2.0,4.0,13376150,29,2008,1.0,0.0,0.0
3914,2.0,1285,2,1,4,4.0,1,3.0,2.0,5.0,11819950,29,2006,0.0,1.0,0.0
3915,1.0,1210,2,2,4,2.0,1,2.0,0.0,1.0,12495925,35,2010,1.0,0.0,0.0
3916,0.0,774,1,1,2,4.0,0,2.0,2.0,0.0,4182250,38,2010,0.0,1.0,0.0
3917,2.0,940,1,1,3,2.0,0,0.0,2.0,4.0,9064800,4,2012,0.0,0.0,1.0
3918,3.0,1893,3,2,5,1.0,1,2.0,1.0,1.0,9995770,31,2006,0.0,0.0,1.0
3919,2.0,857,1,1,3,4.0,0,0.0,2.0,3.0,7377300,30,2006,0.0,1.0,0.0
3920,6.0,1563,1,1,4,2.0,0,1.0,0.0,3.0,11277710,6,2008,0.0,0.0,1.0
3921,3.0,1634,2,1,4,2.0,0,3.0,1.0,3.0,9643920,16,2008,0.0,0.0,1.0
3922,4.0,1483,2,1,4,3.0,0,2.0,1.0,4.0,8756780,19,2008,0.0,1.0,0.0
3923,6.0,1902,2,1,5,0.0,1,3.0,2.0,3.0,21789460,13,2007,1.0,0.0,0.0
3924,6.0,1638,1,1,4,4.0,1,3.0,2.0,3.0,13906030,37,2014,0.0,0.0,1.0
3925,5.0,1877,2,1,5,0.0,1,3.0,2.0,4.0,21810920,25,2007,1.0,0.0,0.0
3926,2.0,751,1,1,2,2.0,1,0.0,0.0,5.0,8484620,17,2009,0.0,0.0,1.0
3927,4.0,1873,3,2,5,2.0,0,1.0,2.0,4.0,15494260,24,2008,1.0,0.0,0.0
3928,2.0,1021,1,1,3,4.0,1,3.0,0.0,3.0,8387750,25,2007,0.0,1.0,0.0
3929,0.0,1448,2,2,4,1.0,1,1.0,2.0,5.0,13435000,23,2011,1.0,0.0,0.0
3930,0.0,720,1,1,2,3.0,0,1.0,2.0,4.0,6352250,39,2010,0.0,0.0,1.0
3931,5.0,1514,1,1,4,1.0,0,3.0,2.0,4.0,12279230,28,2011,0.0,0.0,1.0
3932,4.0,2347,4,2,6,0.0,0,1.0,2.0,5.0,12885880,27,2010,0.0,0.0,1.0
3933,4.0,1816,3,2,5,0.0,1,1.0,1.0,5.0,10764320,26,2010,0.0,1.0,0.0
3934,3.0,1615,2,1,4,3.0,1,1.0,1.0,0.0,8092310,37,2008,0.0,0.0,1.0
